LNR,RESPONSE
1754,0.7302613964008329
1770,0.7190916135580904
1465,0.21455994648562665
1470,0.18102725012600293
1478,0.09031828077963848
1782,0.2284156081344698
1485,0.03511392836812314
1519,0.7394736456582213
1835,0.6524566510241742
1522,0.15256865725988866
1539,0.2128204164219147
1853,0.6892724129820522
1856,0.49167232404319133
2502,0.09704442031155842
2182,0.7240004123754262
2191,0.6611712903378538
2522,0.5223838647057574
2530,0.7398934609726016
2215,0.11654877592097002
2550,0.671884139947188
2570,0.24287063763451458
2574,0.15528597037975592
2579,0.4042659136478119
2247,0.7811982971191802
2674,0.2934472406223103
11434,0.19028915404513927
11122,0.6689384992112414
11127,0.7201248455028529
11443,0.3368166589178993
11170,0.4707105167956577
11191,0.17017044544501808
11198,0.7517717329522917
10936,0.48998355178445546
11244,0.24277778819106477
11247,0.6629865918647763
11252,0.1746066226275058
11259,0.4707105167956577
10945,0.11209033929763552
10951,0.2628137478859385
11271,0.6463199837527076
10963,0.7581181549461595
11282,0.2698729004519942
11291,0.12477903385826479
10980,0.10536912025856734
10994,0.037072715240844566
10998,0.4707105167956577
11303,0.5699311510958237
11630,0.179351017854758
11636,0.10100388139720329
11949,0.12846104773297512
11950,0.6514838803865548
11956,0.39149338899467784
11648,0.4707105167956577
11653,0.6794958986728202
11967,0.16840445096903298
11972,0.13118502349468905
11975,0.1422793920164043
12110,0.24901484845681307
12113,0.6888670824025342
11712,0.14926652218663797
11716,0.48998355178445546
12000,0.1665098977676419
11722,0.5660563115449135
12023,0.4707105167956577
12046,0.12186374911039816
11762,0.4707105167956577
12071,0.17053621085213727
12077,0.2207046640058905
11785,0.7306783519001641
11788,0.3427731295213559
11790,0.11319588675409603
11800,0.6795954715110766
11806,0.22189751521824586
11816,0.08209956680399517
11505,0.41159099464355065
11837,0.08241448625675271
11531,0.8356514112501884
11848,0.2723207762506201
11854,0.1556616456384286
11877,0.2694767237224825
11563,0.18898764996964235
11567,0.23493343152589835
11894,0.11667522426240728
11906,0.3564185920958719
11917,0.4707105167956577
11610,0.4707105167956577
11923,0.37926888364984984
12596,0.17250721749014966
12603,0.23315251970022619
12608,0.18098205236469697
12633,0.14573390465636585
12637,0.4144565914573216
21484,0.4707105167956577
21184,0.17842697061751414
21247,0.2454323838596863
20991,0.6077638752008935
21018,0.17670048580706493
21019,0.729432557232413
21047,0.06405305077936803
21054,0.14661753763444632
21374,0.4538679623555071
21392,0.06351351676044392
21713,0.11614991133587259
22019,0.28835556665864953
22025,0.745260995610458
21722,0.7058309435663325
21728,0.11392989559525189
22039,0.4707105167956577
22044,0.1258354011473069
61900,0.06364574321511972
62548,0.6456168891630687
63176,0.2069933379363801
64473,0.7695933886545747
64779,0.6335662133740848
64780,0.17960639361324907
64784,0.17181040319587648
65105,0.4707105167956577
65431,0.6506321439244055
65433,0.6949332301153063
66055,0.07627303085270279
66071,0.4707105167956577
61280,0.7317322957524399
61281,0.7030730190319647
61284,0.037878884120707536
61597,0.11582283167514487
61606,0.12311813411779804
62235,0.7256682648355984
62240,0.14112712970968255
62241,0.12999877198379697
62555,0.6810709005398046
62557,0.4829576756127765
62565,0.2411383632567939
62566,0.7041356318535801
63515,0.29141353548905663
63524,0.7741916709248303
64797,0.1814408247380708
65116,0.48998355178445546
75249,0.20829803616154782
75253,0.744696813685341
75575,0.48998355178445546
76212,0.1317386886556489
71422,0.17084045314266866
72059,0.7009576737915534
72060,0.34827331462647937
72383,0.14428817180778286
72386,0.1510251652462825
72700,0.19078417611465062
72715,0.2478663290175435
73028,0.09345067753460487
73346,0.19768258675811246
73658,0.23113992675002126
73662,0.35503111393121817
73666,0.49594403745899074
73668,0.5077833420007336
73985,0.7599339805668159
74299,0.11227330446168009
74310,0.448278079321106
74312,0.7458428239050366
74619,0.27216710140602657
74620,0.22489320294060736
74627,0.11949446010845537
74938,0.1451970025049966
74952,0.21684666933867747
75911,0.2401494267875755
75913,0.12483563018319067
76221,0.15016988867400205
76227,0.18040050757314674
71448,0.15607069889437603
15887,0.20121081160807852
15498,0.2034449540186253
15504,0.6393419551536739
15507,0.2990132204383923
15521,0.16987214946974422
24403,0.18998802046948368
24100,0.6458593412333816
24436,0.13512741107333187
24440,0.12627367918627744
24442,0.48998355178445546
24148,0.17604459157596442
24149,0.24518358223017342
24155,0.1203874462677462
24458,0.20421766772391772
24169,0.6829056578284126
24477,0.8062114244769466
24479,0.20278241369260494
24486,0.2457164333898395
24190,0.6711812520310516
24515,0.7574587453327618
24214,0.7203597498326532
25183,0.4707105167956577
25207,0.1917280108130195
24889,0.5900673063541149
24890,0.09598530066005877
25226,0.5239001443432343
25232,0.516937375518397
25244,0.06402519676597482
25339,0.013380866891411745
25355,0.7654849618755089
24958,0.13649233112341663
25277,0.22709956403732218
25286,0.6996321639603948
24988,0.4707105167956577
25298,0.2979164931044573
25309,0.6712506165642539
25315,0.14735319142421377
25014,0.48998355178445546
25322,0.09787153732597986
25333,0.7610854616542811
25025,0.5152444883395693
24726,0.3899684915621558
24735,0.4707105167956577
25055,0.23472895324012868
25056,0.24519402301239093
24746,0.6402146810614345
25061,0.2375885371776776
25067,0.20933528280249356
25074,0.161688385005893
24773,0.17051079255731896
25080,0.4707105167956577
25086,0.6350040895336829
25088,0.15696385861203369
24777,0.22858483101365798
24796,0.1710089109198924
25104,0.15183088643176068
24806,0.2170488732401362
25118,0.21000897004461674
24822,0.48998355178445546
82811,0.6808220824539526
83449,0.6626352120968821
83459,0.4707105167956577
83770,0.4707105167956577
84091,0.11308488309645023
84096,0.17534855113850112
84737,0.5524079595941999
85048,0.4707105167956577
85049,0.6959989936920057
85051,0.5237643466650914
85369,0.046961315729638096
85374,0.17375652923740645
85380,0.619387727901572
82190,0.11803426653749553
82505,0.5152444883395693
82515,0.23600147347534517
82517,0.13731692679408591
82821,0.49594403745899074
83140,0.5113267751166938
788,0.07984038690231596
1102,0.15021417445095964
1109,0.14785348636463186
821,0.23836584831803848
829,0.2028337461774743
837,0.7925005536050301
845,0.502880723097544
1163,0.7213666994616962
861,0.4707105167956577
899,0.18180876229573123
1207,0.6832914413689105
906,0.2337324238588827
1221,0.7708847448310693
1545,0.1320608354961682
1546,0.32622837687728157
1555,0.22948670462985624
1556,0.6847250422506035
1879,0.194816582622243
1885,0.6235800322475777
1593,0.24145049416354472
1902,0.6437715917752175
1611,0.22410296357205406
1921,0.14586778029571806
1927,0.6802280428372672
1651,0.16147347953214866
1978,0.712620253394101
1718,0.41521054414932196
1722,0.1305008968794109
1734,0.13891598834663518
41705,0.16164548927225886
41711,0.4707105167956577
41712,0.2533655629375076
42029,0.22469941690810677
42347,0.2599346228835678
42352,0.264095626020187
42353,0.18647642393631209
42671,0.5099571008555323
42987,0.17599029506803543
43310,0.47638858127197975
43627,0.17498824389131443
